custId,gender,SeniorCitizen,Married,Children,TVConnection,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Internet,HighSpeed,AddedServices,Subscription,tenure,PaymentMethod,MonthlyCharges,TotalCharges,Satisfied
5582,Female,0,Yes,Yes,Cable,No,Yes,No,Yes,No,No,Yes,No,Yes,Monthly,32,Net Banking,86.1,2723.75,1
6070,Male,0,No,No,Cable,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Monthly,17,Bank transfer,95.65,1640,1
5661,Male,0,Yes,Yes,DTH,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Biannually,72,Credit card,66.5,4811.6,1
3996,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Biannually,45,Cash,84.35,3858.05,1
2671,Female,0,No,No,DTH,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Annually,59,Credit card,79.85,4786.1,1
868,Female,0,No,No,Cable,No,Yes,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,79.65,79.65,0
2691,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,72,Credit card,25.1,1790.8,1
5011,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,2,Cash,20.4,42.9,1
936,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,53,Bank transfer,19.65,978,1
57,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,53,Credit card,19.5,1050.5,1
4076,Female,0,Yes,No,DTH,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,49,Credit card,52.15,2583.75,1
1355,Female,1,No,No,Cable,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Annually,53,Cash,96.75,5206.55,1
6785,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Annually,23,Credit card,24.8,615.35,1
6230,Male,0,No,No,Cable,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Biannually,39,Net Banking,100.45,3801.7,1
536,Female,0,No,No,Cable,No,No,No,Yes,No,No,Yes,No,No,Annually,48,Net Banking,75.15,3772.65,1
5558,Male,0,Yes,No,DTH,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,61,Bank transfer,80.8,4860.85,1
2499,Male,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,No,No,No internet,Yes,Annually,69,Credit card,60.8,4263.4,1
6758,Male,0,Yes,Yes,DTH,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Annually,17,Bank transfer,70.35,1201.65,1
4408,Male,1,Yes,No,Cable,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Monthly,43,Net Banking,94.3,3953.15,1
5659,Male,0,Yes,Yes,Cable,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Biannually,69,Credit card,95.2,6671.7,1
346,Male,0,Yes,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,6,Net Banking,75.5,438,0
5046,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Annually,66,Credit card,102.45,6615.15,0
6148,Male,0,Yes,Yes,DTH,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,8,Credit card,76.15,645.8,1
6188,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,2,Cash,19.75,39.3,1
2985,Female,0,No,No,DTH,No,No,Yes,No,Yes,No,No,No internet,Yes,Monthly,28,Cash,35.75,961.4,1
3122,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Annually,34,Bank transfer,77.2,2753.8,1
3207,Male,0,Yes,No,DTH,No,No,Yes,No,No,No,Yes,No,Yes,Monthly,18,Cash,49.55,878.35,0
1950,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Cash,19.1,19.1,0
3018,Male,0,Yes,No,DTH,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Biannually,70,Credit card,76.1,5264.25,1
6976,Female,0,Yes,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Biannually,69,Bank transfer,105.35,7240.65,1
2927,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,9,Cash,20.25,186.15,1
3933,Male,0,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Monthly,9,Net Banking,101.5,906.85,1
437,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,4,Credit card,44.8,176.2,1
2207,Female,0,No,No,Cable,No,Yes,No,Yes,No,No,Yes,No,Yes,Monthly,15,Bank transfer,83.2,1130,1
1599,Female,1,Yes,No,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Monthly,65,Bank transfer,105.25,6786.4,0
3602,Male,1,Yes,No,Cable,Yes,No,Yes,No,No,Yes,Yes,No,No,Annually,29,Bank transfer,90.1,2656.7,1
264,Male,1,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,71,Bank transfer,115.05,8016.6,1
2626,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Bank transfer,19.65,19.65,1
4835,Male,0,Yes,Yes,DTH,No,No,No,No,No,No,Yes,No,Yes,Annually,8,Cash,43.45,345.5,1
3016,Male,0,No,Yes,DTH,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Annually,54,Net Banking,61.0,3283.05,1
2211,Male,0,Yes,Yes,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,68.5,68.5,0
6370,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,29,Cash,20.35,617.35,1
644,Female,1,No,No,Cable,Yes,Yes,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,89.3,89.3,0
5534,Male,0,Yes,No,Cable,No,No,Yes,Yes,No,No,Yes,No,Yes,Monthly,9,Net Banking,79.9,741.7,0
6931,Male,0,No,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Annually,44,Net Banking,106.05,4510.8,1
5166,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Monthly,41,Bank transfer,113.6,4594.95,0
1041,Male,1,Yes,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,16,Bank transfer,71.8,1167.8,0
1317,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,57,Bank transfer,19.5,1167.6,1
2114,Male,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,63,Bank transfer,19.95,1234.8,1
3439,Male,1,Yes,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,24,Net Banking,104.25,2433.9,0
5502,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,41,Bank transfer,19.3,772.4,1
6559,Male,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Annually,64,Credit card,102.45,6654.1,1
3467,Male,0,No,No,DTH,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,12,Bank transfer,49.05,593.05,1
6075,Female,0,Yes,Yes,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,7,Net Banking,24.7,149.05,1
2308,Male,0,No,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Monthly,10,Net Banking,104.4,1081.45,0
3708,Male,0,No,Yes,DTH,No,No,No,No,No,Yes,Yes,No,Yes,Monthly,4,Net Banking,49.4,184.4,0
491,Female,0,Yes,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,No,Monthly,3,Net Banking,94.9,273.2,1
1598,Female,0,No,No,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Annually,52,Credit card,111.25,5916.45,0
1922,Male,1,Yes,No,DTH,No,No,Yes,No,No,No,No,No internet,Yes,Monthly,4,Net Banking,29.9,118.25,1
6288,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Cash,20.25,20.25,1
3704,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Monthly,25,Bank transfer,25.4,546.85,1
6481,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,10,Net Banking,45.55,402.6,0
3546,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,53,Cash,19.4,1110.35,1
6958,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,66,Cash,19.75,1344.5,1
1588,Male,0,No,No,DTH,No,No,No,No,No,Yes,Yes,No,No,Monthly,27,Cash,50.35,1411.35,1
3225,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,1,Cash,69.55,69.55,0
3470,Female,0,No,No,Cable,No,No,Yes,No,No,No,Yes,Yes,Yes,Monthly,14,Net Banking,80.45,1072,0
4236,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,50,Cash,20.35,938.95,1
5230,Female,0,Yes,Yes,DTH,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Biannually,71,Credit card,77.55,5574.35,1
4562,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,50,Bank transfer,19.85,943.1,1
3475,Male,0,Yes,Yes,Cable,Yes,Yes,No,No,No,No,Yes,No,No,Annually,37,Credit card,91.2,3247.55,1
2067,Female,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,11,Credit card,19.7,216.2,1
3837,Female,0,Yes,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Annually,51,Net Banking,98.85,4947.55,1
100,Male,0,No,No,Cable,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Annually,10,Net Banking,98.9,1064.95,1
1087,Male,0,No,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Net Banking,118.2,8547.15,1
5892,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,39,Credit card,73.15,2730.85,1
49,Male,0,No,No,Cable,No,Yes,No,No,No,No,Yes,No,Yes,Monthly,5,Net Banking,80.6,415.55,0
788,Female,0,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Annually,61,Credit card,100.7,6018.65,1
2291,Female,1,No,No,DTH,No,No,No,No,No,Yes,Yes,Yes,Yes,Monthly,11,Net Banking,55.6,580.8,1
3624,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,3,Bank transfer,69.55,222.3,0
6971,Female,0,Yes,No,DTH,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Biannually,66,Bank transfer,66.9,4370.25,1
4976,Male,0,No,No,DTH,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Monthly,13,Cash,73.35,931.55,1
3790,Female,0,No,No,DTH,Yes,Yes,Yes,No,Yes,Yes,No,No internet,No,Monthly,9,Cash,58.5,539.85,0
5616,Male,0,No,No,Cable,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,2,Net Banking,74.75,144.8,1
5580,Female,0,Yes,No,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,4,Net Banking,25.15,99.95,1
6381,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,8,Bank transfer,20.15,156.25,0
4630,Female,1,No,No,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,1,Net Banking,25.2,25.2,0
2385,Male,0,Yes,Yes,DTH,No,Yes,Yes,Yes,No,No,No,No internet,No,Annually,18,Credit card,46.4,812.4,1
1110,Female,0,No,No,DTH,No,No,No,Yes,Yes,Yes,No,No internet,No,Annually,29,Credit card,39.5,1082.75,1
6317,Male,1,No,No,DTH,No,No,No,Yes,No,Yes,Yes,Yes,No,Monthly,11,Bank transfer,60.25,662.95,1
2392,Female,0,Yes,Yes,DTH,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,6,Credit card,48.95,273.25,1
6891,Female,0,Yes,No,DTH,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Biannually,72,Credit card,84.4,6096.45,1
4277,Female,0,Yes,Yes,DTH,Yes,Yes,No,Yes,No,No,No,No internet,Yes,Monthly,40,Net Banking,50.85,2036.55,1
68,Male,0,Yes,Yes,DTH,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Annually,51,Bank transfer,76.4,3966.3,1
457,Female,0,Yes,Yes,DTH,Yes,No,Yes,Yes,No,Yes,No,No internet,Yes,Monthly,53,Bank transfer,48.7,2495.2,1
408,Male,0,No,Yes,DTH,No,No,Yes,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,49.85,49.85,1
4812,Female,0,Yes,No,DTH,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Annually,46,Cash,70.6,3231.05,1
2167,Male,0,No,Yes,DTH,No,No,No,No,No,Yes,Yes,No,Yes,Monthly,17,Cash,50.3,846.8,1
1441,Female,1,No,No,Cable,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Annually,60,Bank transfer,101.4,6176.6,1
6412,Female,0,No,No,Cable,No,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,4,Net Banking,85.65,321.65,0
4865,Female,1,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,24,Cash,20.3,459.95,1
3120,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,3,Cash,21.2,52.05,1
1697,Female,1,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,17,Cash,20.65,330.6,1
2579,Male,1,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,114.95,8196.4,1
18,Female,0,No,No,DTH,Yes,No,Yes,Yes,Yes,Yes,No,No internet,Yes,Annually,42,Net Banking,54.75,2348.45,1
1591,Female,0,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Biannually,53,Net Banking,105.55,5682.25,1
4634,Female,0,No,Yes,Cable,Yes,No,No,Yes,No,No,Yes,No,Yes,Monthly,15,Bank transfer,85.9,1269.55,0
610,Female,0,No,No,DTH,No,No,No,Yes,No,No,Yes,No,No,Monthly,2,Cash,49.2,103.7,1
3027,Male,1,Yes,No,DTH,No,No,Yes,Yes,No,Yes,No,No internet,Yes,Biannually,68,Net Banking,41.95,2965.75,1
5160,Male,0,No,No,DTH,Yes,No,No,No,Yes,No,Yes,Yes,No,Monthly,4,Cash,65.55,237.2,1
240,Male,0,No,No,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Annually,61,Net Banking,104.0,6363.45,1
1981,Male,0,Yes,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,36,Net Banking,95.4,3474.2,1
6486,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,4,Net Banking,76.05,318.9,0
3849,Female,0,No,No,Cable,No,Yes,No,No,No,No,Yes,No,Yes,Monthly,9,Bank transfer,77.65,714.15,0
5955,Male,0,Yes,No,DTH,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Annually,63,Credit card,70.8,4448.8,1
5094,Female,0,No,No,DTH,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Biannually,49,Bank transfer,74.45,3721.9,1
677,Female,0,No,No,Cable,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Monthly,3,Net Banking,97.9,315.3,0
6084,Male,0,No,No,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,9,Net Banking,24.95,190.25,1
4508,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,4,Bank transfer,20.5,79.05,1
6997,Male,0,Yes,No,Cable,No,No,No,Yes,No,No,Yes,Yes,Yes,Monthly,5,Net Banking,81.3,416.3,0
2330,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,56,Cash,24.8,1424.2,1
2889,Male,1,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,5,Cash,70.25,331.9,0
1597,Male,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Biannually,71,Credit card,79.1,5564.85,1
5791,Male,1,No,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,2,Cash,72.6,154.3,1
5524,Male,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Credit card,114.05,8289.2,1
4267,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,16,Cash,19.6,314.45,1
3091,Female,0,Yes,Yes,Cable,Yes,Yes,No,No,No,No,Yes,No,No,Monthly,13,Net Banking,88.35,1222.8,0
4891,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,51,Cash,24.95,1222.25,1
3414,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,2,Net Banking,70.35,139.25,1
298,Male,0,No,No,Cable,Yes,No,Yes,No,No,No,Yes,No,No,Monthly,11,Net Banking,84.8,888.75,1
343,Male,0,No,No,DTH,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Biannually,72,Credit card,86.05,6309.65,1
5831,Female,0,Yes,Yes,Cable,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,40,Credit card,96.35,3915.4,1
2661,Male,0,No,No,DTH,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,55.0,55,0
1574,Male,0,No,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Monthly,26,Net Banking,98.65,2537,1
801,Male,1,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Annually,61,Net Banking,99.0,5969.3,1
5025,Male,0,Yes,No,DTH,No,No,Yes,Yes,No,Yes,Yes,No,No,Biannually,55,Net Banking,58.6,3068.6,1
6726,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,31,Net Banking,20.65,702.05,1
1810,Female,0,Yes,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,24,Credit card,75.4,1747.85,0
5690,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,71,Credit card,19.85,1379.6,1
126,Male,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,56,Cash,115.85,6567.9,1
1264,Male,1,Yes,No,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Biannually,50,Credit card,105.05,5163.3,1
1874,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,44,Bank transfer,20.5,865.05,1
2737,Male,0,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Monthly,40,Credit card,110.1,4469.1,1
1412,Female,0,Yes,Yes,DTH,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Monthly,9,Cash,65.0,663.05,0
3419,Female,0,Yes,Yes,DTH,No,No,Yes,No,No,No,Yes,No,Yes,Monthly,19,Bank transfer,49.6,962.9,1
5703,Male,0,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Annually,71,Credit card,85.45,6028.95,1
6157,Male,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,71,Net Banking,116.25,8564.75,1
4036,Male,0,No,No,DTH,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Annually,68,Credit card,76.75,5233.25,1
5559,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Cash,20.4,20.4,1
5850,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,44,Cash,50.15,2139.1,1
5250,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,42.9,42.9,0
4747,Female,0,No,Yes,DTH,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Annually,53,Net Banking,84.6,4449.75,1
6300,Female,0,No,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Annually,46,Net Banking,101.1,4674.4,1
1150,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Cash,19.0,19,1
6056,Male,0,Yes,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,36,Bank transfer,95.0,3440.25,1
2731,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Bank transfer,19.25,19.25,1
4198,Male,0,Yes,Yes,Cable,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Monthly,27,Credit card,85.2,2151.6,1
6763,Female,0,Yes,Yes,Cable,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Monthly,25,Bank transfer,89.15,2257.75,0
2058,Female,1,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,72,Bank transfer,24.3,1778.7,1
6216,Male,0,No,No,DTH,No,No,No,No,No,Yes,Yes,No,No,Monthly,18,Net Banking,49.4,874.8,0
3181,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,56,Bank transfer,24.15,1402.25,1
2252,Male,0,No,No,DTH,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,8,Credit card,54.75,438.05,1
1065,Male,0,Yes,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,24,Net Banking,101.05,2391.8,0
1350,Male,0,Yes,No,Cable,Yes,No,No,No,No,No,Yes,Yes,Yes,Monthly,10,Net Banking,85.25,855.3,0
600,Female,1,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,14,Net Banking,104.85,1531.4,0
4053,Female,0,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Monthly,33,Net Banking,107.55,3645.5,1
5693,Female,1,No,No,Cable,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Monthly,8,Credit card,94.45,742.95,0
3961,Male,1,Yes,No,Cable,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,12,Net Banking,80.45,950.2,0
552,Male,1,No,No,Cable,Yes,No,No,Yes,No,No,Yes,Yes,No,Monthly,39,Net Banking,90.7,3413.25,1
2520,Female,0,No,Yes,DTH,Yes,No,No,No,No,Yes,Yes,No,Yes,Monthly,2,Credit card,61.2,125.95,1
1765,Male,0,Yes,Yes,DTH,No,No,No,Yes,No,Yes,Yes,No,Yes,Annually,16,Cash,55.85,857.8,1
5891,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,6,Cash,19.65,100.9,1
1267,Male,1,No,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,72,Bank transfer,113.8,7845.8,1
406,Male,0,Yes,No,DTH,Yes,No,No,Yes,Yes,Yes,No,No internet,Yes,Biannually,67,Bank transfer,50.95,3521.7,1
5076,Male,1,Yes,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,7,Net Banking,74.85,485.25,1
895,Female,0,Yes,Yes,DTH,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Biannually,48,Net Banking,79.65,3870.3,1
660,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Monthly,11,Credit card,23.15,245.2,0
3330,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Monthly,8,Net Banking,94.2,777.3,0
4323,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,23,Credit card,19.6,426.65,1
5148,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Annually,11,Net Banking,25.2,245.15,1
1500,Female,1,No,No,Cable,No,No,No,Yes,No,Yes,Yes,No,No,Monthly,5,Net Banking,80.7,374.8,1
4082,Female,0,No,No,DTH,Yes,No,No,Yes,Yes,Yes,No,No internet,No,Monthly,6,Credit card,50.95,307.6,1
5471,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Cash,20.15,20.15,0
1469,Female,0,Yes,Yes,Cable,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biannually,71,Credit card,99.0,7061.65,1
3157,Male,1,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,64,Bank transfer,20.05,1198.05,1
3640,Female,0,No,No,DTH,No,Yes,No,No,No,No,No,No internet,Yes,Monthly,3,Credit card,34.8,113.95,1
5987,Female,0,Yes,No,Cable,No,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,2,Net Banking,84.05,134.05,1
2672,Male,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,71,Bank transfer,116.05,8297.5,1
5887,Female,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,21,Net Banking,97.35,2119.5,0
6708,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,16,Credit card,19.35,295.55,1
193,Male,0,No,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Annually,62,Net Banking,96.75,6125.4,0
3221,Male,0,Yes,No,Cable,No,No,No,No,Yes,No,Yes,Yes,Yes,Monthly,3,Bank transfer,79.65,251.75,0
4658,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,31,Credit card,20.9,689.35,1
